"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1","mz","rt","isotopes","adduct","mass","zscore"
"9317",12.9978185315556,12.9248117987895,12.9191799124439,12.8552048397098,12.3711447639643,13.1229157610684,13.188862840546,12.7691286197592,13.2178345491327,12.8012486624798,14.162644399896,509.344139659911,1045.08190917969,"","","509.344139659911",2.557279353369
"9411",14.102657648027,14.0638779591609,13.9799458618025,14.3132845729716,14.2565743451214,14.0651506083964,14.0286353439042,14.3120603028997,14.2729033616544,14.2076527316556,14.6914956962448,516.425310833805,1069.94274902344,"[1538][M]+","[M+H+NH3]+ 498.392","498.392",2.41856267431942
"9468",17.7865401811816,17.8308202863497,17.7899819257424,17.9454075183923,17.6926879731871,17.680264418177,17.7455404247895,17.6277417495965,17.9145643543386,17.5739666714395,18.2108985261984,521.381318716262,1069.94262695312,"[1549][M]+","[M+Na]+ 498.392","498.392",2.31994586899942
"9627",12.4686309815834,12.1410291389607,12.4780502371386,12.8380038007387,12.864832963332,12.9761111440396,13.295525102351,13.0611157719196,13.185449080451,13.2866484494507,11.0388008407732,531.3378700852,714.93603515625,"","[2M+2Na-H]+ 243.183","243.183",-2.50624966910215
"9650",16.2598332484491,15.6891136039462,15.8913534985494,16.3648302015748,16.2588382913295,16.03759456883,16.3551379905875,16.9792080421647,15.5374127175535,17.4128708553723,14.0079615204128,532.337500830489,959.231750488281,"","[M+Na]+ 509.351","509.351",-2.37040990674886
"9880",17.2115727966517,17.4033093256302,16.7700649287324,17.1548408334748,16.8573884173075,17.0906826457863,17.2371114165052,16.6584261210706,17.4319418215181,16.6266014757518,18.0093727861248,548.503401416035,951.937866210938,"","[M+H+NH3]+ 530.472","530.472",2.16728374967575
"10233",12.904933368756,12.9033354483758,12.8021979086834,12.5409933309967,12.8086975979344,12.8692764762674,13.5361079095347,13.1692856267746,13.9960681033911,12.6035049259858,11.1689419844191,570.190396634704,998.011535644531,"","[M+H+NH3]+ 552.155","552.155",-2.40075244533443
"10307",13.0041994429409,13.8584200458793,12.9774457958644,12.6643207538583,13.1257278465958,12.4554958288295,13.8835426819934,13.0189276038879,14.095560071221,12.924797985881,11.5829170605148,575.143374547715,997.68199999998,"","[M+Na]+ 552.155","552.155",-2.05443557976687
"10349",12.0619234866205,11.651966654032,11.3037326256282,11.5767497088186,11.4556608714364,10.8239264088467,11.4100570153634,11.6205359423223,11.4302232370555,11.3017658581561,12.4547744944845,578.368237998397,950.945129394531,"","","578.368237998397",2.13030157420617
"10517",13.5874568873587,13.0013740644022,13.4327483024676,13.1073628544683,13.0069725592911,13.1533299879893,13.2478707673572,12.7439706453481,12.9097848272102,12.6046655722927,12.1400973180453,589.411202119865,960.888000488281,"","[M+H+NH3]+ 571.365","571.365",-2.13650445213149
"10931",16.9237419208859,17.3752720140143,17.6918901180593,17.4478337095739,17.4092570292892,17.2315196705415,17.6079621997254,17.4441360903886,17.5657183337204,18.5039460681858,16.1842186213043,619.613570183874,1000.99713134766,"[1884][M]+","[2M+H]+ 309.303","309.303",-2.17673160987388
"10969",12.6483377121578,13.1190361677101,12.729063656025,13.5381513839702,12.8688375382966,13.0730372398915,12.5663781194175,12.4560885557688,12.7578955500984,13.4920681632785,11.8000861782604,622.305656417755,930.724670410156,"","","622.305656417755",-2.08650743131049
"10987",11.812911605249,12.3780682054958,11.9722970123878,12.2166083466528,12.0915999031867,12.0169413622672,11.9618547041004,12.7051072814004,11.5512293407931,12.5614173505087,10.2165311968926,624.322866508345,883.323577880859,"","","624.322866508345",-2.61621906553844
"11147",13.0582614635954,13.2182871348582,13.3251075358317,13.1775962854932,12.9731233119492,13.0007811827923,13.0249985620086,12.9975747854618,12.7082472650559,12.7719442254401,12.1956792325129,637.536956543161,1037.78973388672,"","","637.536956543161",-2.452523177988
"11199",16.8346553105241,17.4645761666416,17.2499226013798,17.7648138800975,17.5924726445645,17.5846610699188,17.4890508853269,18.1757914228085,17.2586437342162,18.4200779628184,16.2094830541293,641.595644644727,1000.99600000002,"[1936][M]+","[2M+Na]+ 309.303","309.303",-2.08165574093288
"11465",11.6383315773673,12.0908888614024,12.1423935308273,11.7016756207437,12.0340366951151,12.1078565459661,11.8566747556227,12.0478061364156,12.1143780360186,11.752708082116,10.6944417362892,663.431667118247,923.432006835938,"","","663.431667118247",-2.71637545646907
"11530",13.4311013915037,13.4389896128685,13.7406142535363,13.4063497797539,13.1649089565112,13.2845946647574,13.4126339730431,12.8978614765856,13.1890830711995,13.0544809008829,12.1836739457086,670.545465564642,1002.65386962891,"","[M+H+NH3]+ 652.51","652.51",-2.50718854956572
"11541",11.6638030739208,12.9381303601266,12.642292484001,13.2452059446045,13.4244526898141,13.5572032233136,12.8704596052121,14.5417612113855,12.2763167551382,15.0850210653076,10.2225173075755,671.644227939681,1009.28297949218,"","[2M+H]+ 335.318","335.318",-2.06761084142733
"11551",14.8156766495941,14.7195846227902,14.664450732112,14.7965089431029,14.5917104429883,14.6597527345531,14.6142360911422,14.5849996959672,14.7647831072362,14.4017543929522,13.6962330813697,672.256954771302,946.635009765625,"[2020][M]+","","672.256954771302",-2.79804914609325
"11584",12.146242816684,11.606058652841,11.9223918152576,11.8418708633029,12.1759793491733,12.3122109399221,10.9416422853018,11.919594321757,11.9488420238963,11.6808264836939,14.4304866380685,675.516674655695,1039.77905273438,"","","675.516674655695",2.72816991969083
"11792",13.8054391879015,14.2339532338593,14.1624741673082,14.4029071528331,14.2937592097819,14.3043423190613,14.244268998494,14.6544846334665,14.0157419553836,14.6648883886632,12.9864799396823,694.650061502676,1026.52001953125,"","","694.650061502676",-2.5424257793191
"11860",14.0446438151158,13.9252010739245,13.6710526463563,14.5623072700407,14.1904579070959,14.0547978195594,14.2830722656552,13.8010584582341,13.7147428358447,14.7440686604857,15.1895745021249,700.527024891229,1135.11682128906,"[2094][M]+","[M+H]+ 699.518","699.518",2.10932806340251
"11871",12.1338617360984,12.0538686957375,11.6282199946984,11.8352117935636,11.206811841747,12.2681625799441,12.1764954646862,12.6484485461303,10.7502577331001,12.2313448629212,9.71030798058642,701.34334913727,823.1640625,"","[M+Na]+ 678.355","678.355",-2.34325315894033
"11875",14.2356470761598,15.2865869687325,14.9967633359818,15.5979063428669,15.4933879577994,15.4175602697063,15.1796545671014,16.3068532036732,14.6391996717683,16.7627557926152,13.272529405026,701.689031581658,1053.369,"[2097][M]+","[2M+Na]+ 339.349","339.349",-2.03429565734535
"11912",13.7325811444892,13.6801650792073,14.0208854740127,13.1312833166346,13.5559305735336,13.5782655234189,13.5160719481948,13.7461682332051,13.6762069359237,13.7600108809827,15.0503982879283,704.533572548885,1033.81201171875,"","","704.533572548885",2.6878870485305
"11979",9.47074784469549,10.180070079744,10.377382097607,9.34500207246913,9.85991937777012,9.31099664074715,16.353180824217,11.002184425872,11.1749257801373,11.1346333665056,20.523786319587,713.218864857805,543.730926513672,"","[2M+Na]+ 345.113","345.113",2.50229919002532
"12000",12.114861435567,12.2503045988603,11.6916658410069,11.9752887089088,11.5674180407074,12.0703146945773,12.7040420279324,12.8122702670927,12.5386392662862,12.5228356065872,10.4688901471856,715.54826529839,1011.60400000002,"","[M+H-C2H4]+ 742.572","742.572",-2.41187751093638
"12042",13.5888734905794,13.2001232150655,13.2378564788277,13.0354242201152,13.0063917789469,12.5896447084705,13.5989872910499,13.0487587360584,13.7439742669115,12.8257748989138,11.8763084679834,722.18518913325,1036.79553222656,"","","722.18518913325",-2.26522218907455
"12096",12.1046931113283,13.6484513258901,12.0081311689522,12.5113739159567,13.6691825980878,12.6176721524275,11.9217040130376,12.0419211924939,11.0038022853002,12.8049765158774,14.7003768331009,726.543629336613,1144.19311523438,"[2145][M]+","[M+H]+ 725.534","725.534",2.00168832942825
"12245",10.0228589976304,8.46177547686487,7.37334111414955,10.1890270544552,9.17127360889892,9.33999909740129,9.66941889184873,9.54264609773726,6.61530634518263,9.88154519919939,15.5002735751854,743.192383939592,591.296936035156,"[2178][M]+","","743.192383939592",2.61011334498965
"12307",15.8637126118078,16.7633233050818,16.4799120530245,17.0542600546017,16.5093017344387,16.7066617540722,16.8252109979389,17.2890922186096,16.600814953914,17.6129069931092,15.3824583302501,748.5847052951,1009.28299999998,"[2198][M]+","[M+H]+ 747.573","747.573",-2.04126121982752
"12417",12.8759432585657,12.6596671600897,12.7131252258856,13.1742280348852,12.4749038776879,12.6059106315159,13.416066926647,13.6798700314243,12.6256679379506,13.653947619625,11.4056708053296,759.495730952918,1058.59100341797,"","[M+K+HCOOH]+ 674.534","674.534",-2.23218623412545
"12914",16.5790975706778,15.8890101127305,16.8823380597628,17.5403357544108,17.2530789857271,16.5197743832762,16.4148099139181,17.0743731770268,16.4534535716018,17.1833451756727,18.6435946154774,793.55892741556,1120.98974609375,"[2345][M]2+","","793.55892741556",2.31440111771209
"13258",9.40941041724142,9.91694116829556,8.76542634788788,9.07136298369866,9.71862411710453,10.5428856455721,10.6475194747268,9.34211586791377,9.57121324915199,10.5250889060004,12.2077572963558,812.480092994746,1135.90490722656,"","","812.480092994746",2.31653888888889
"13621",12.3420950882253,12.3078711384204,12.8872395727923,13.1985847922256,13.1108077266916,12.9930684627889,12.8085022510119,13.2691429152888,12.9150499275481,13.3887299835657,11.8366055440076,834.693845094424,1057.01501464844,"","","834.693845094424",-2.0784063012826
"13701",13.9273930310915,13.6960793193351,13.7168160388788,14.0836697165598,13.7471680254693,13.6291866559901,13.5675779208474,13.7078670133275,13.156228110299,13.6778139790432,11.8479859782712,839.55716901433,1145.51794433594,"[2513][M]2+","","839.55716901433",-2.78960598268602
"13974",15.0346251840073,15.3463706502291,15.1340441881134,15.246910049697,14.9697225202732,14.8021049095598,14.9228110444095,15.0292205099466,15.0162979255569,14.7523651000895,12.6973143004496,866.52146019282,1109.05590820312,"[2574][M]+","[M+K+HCOOH]+ 781.559","781.559",-2.9267275068443
"14135",10.424215695185,10.4520017074627,10.1492527863293,10.4213825075495,10.2512859256272,10.3560900788628,10.0485079745231,9.40831147485041,10.5272859595995,10.5071352831917,11.2037683423182,884.445081181195,931.718994140625,"","","884.445081181195",2.01561463111976
