"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT00083",13.7100166740855,13.8725726954895,14.0055165109412,13.8476039614412,13.5582117805816,13.5952726002339,13.87395601321,13.6621555307217,14.2216064482581,13.7822571601474,13.5782323181624
"FT00084",13.71089049552,13.7104427795412,14.1451354623959,14.1065673464392,13.587759144944,13.5940880847153,14.1566679417673,13.9503817053866,14.3071800361878,13.9964943354925,13.9559946351977
"FT00085",18.0036295031713,18.0852288935573,18.1834287540825,18.4205553712081,17.7931697729447,17.8189790686887,18.1386184653845,17.5642449342813,18.2201246365772,17.9170539350809,18.0785532936132
"FT00086",19.4080914171627,19.4497898284361,20.05142958858,20.9132946078576,20.0975741629316,19.5484190211717,20.0838735549466,19.2013233524232,19.970024085965,19.6700187313181,20.4554348826239
"FT00088",16.8799872998761,15.4146196535737,16.9742674458303,15.8725489961018,16.060189885753,17.0794147752901,17.523462383001,15.5614368702768,16.5559276756697,15.4216142483826,15.3104396304313
"FT00089",17.1938761016761,14.7344577875391,17.0698288105783,15.3317662008019,14.6289431988454,15.8043616936064,15.5072273302165,14.6492358653479,16.1882466257971,15.208930975374,14.8690609443432
"FT00090",14.6898695072451,14.8856088401209,14.9194546182771,13.5208177743954,14.7263868487614,14.8001380795051,14.9780004278772,15.5309270716018,14.9730162768844,14.1866394057517,14.3615897394361
"FT00091",16.016911518276,16.1241349275651,15.8302454828427,16.0391154272027,15.1317061892161,15.3959818925826,15.4211390584782,14.7674418294445,15.1493175632367,13.6548364367865,15.3987080509341
"FT00092",14.606573629713,14.8316327966962,15.20491511161,16.1417522781468,15.4096254015997,14.9079658164337,15.4026822440502,14.5337858228865,15.1132280747751,14.8596398855459,15.7247666992024
"FT00093",14.4461194032193,14.3190104859786,15.5941012348598,14.5953452045741,14.3945013061183,14.3040606409904,14.676154476697,14.5783869649039,13.8636715980345,14.0013289496459,14.3366765833257
"FT00094",16.9057256675171,16.7051489283366,17.8492911673008,16.6890188238082,16.6420453525786,17.2720921378418,17.5415404673165,16.7677870605862,18.1577353771256,16.262466603121,16.4113026281913
"FT00095",17.5063354125243,17.5965941180269,17.7658928326727,17.8187821916489,17.6286886941141,16.8614904465832,17.8141368206463,17.3886448414844,18.6865640865128,16.9535684079556,17.7903601419004
"FT00096",12.3849053439906,9.81019067437222,12.0268113558455,10.6246535309758,10.9215766832592,12.7180427384627,12.9487990417909,9.34880293959964,12.0445700653013,9.92121543849151,10.7885295373915
"FT00097",12.1526523795837,12.7195091115258,13.1499532857812,12.4069025705389,11.8879522372305,13.3905224432716,12.4729353474546,12.5554876219501,13.1920263823391,13.217517130442,12.0010016703663
"FT00098",10.3331275506664,10.3032798649318,11.1161210124893,12.6740355150888,9.94650014030427,10.4847798764287,10.8601987303894,9.27364153150098,12.51050226489,11.3190822687794,13.0290013584199
"FT00099",12.946396599976,11.9463753078008,11.7445580633701,7.13116890169837,10.9500892411191,7.61762657539939,11.993833130414,8.77690512007443,8.8462116311926,10.7390763776605,12.5339256424931
"FT00100",24.9150537645437,24.8210138409149,25.0364225817425,24.5847185696843,24.2137351115526,24.4060008408754,24.7182599912128,24.4768317621404,25.0989426608583,24.3673044079822,24.1546512096461
"FT00101",18.2251537841862,18.0196482818736,18.0742545535882,18.349139287559,17.2965599411845,17.5954780697301,18.0622111349814,17.841548330795,18.1864434440106,17.3987039863067,17.5026974251251
"FT00102",19.0068068128516,19.1971069941241,19.085636333276,19.2061673213965,18.8639660641241,18.7437736945763,18.9614787634213,18.5500549064165,19.3667412225458,18.6434410206308,18.8027854762984
"FT00103",19.2679805193514,19.3376136126994,19.0977893282213,19.4247835981007,18.993651402427,19.0438826554477,19.198169147882,18.8701446767339,19.5982573969394,18.6417936312937,18.9714221477624
"FT00104",19.3041780763544,19.3765673386197,19.4785275631384,19.5270326921084,19.1577409845144,19.2418052881413,19.7002514968232,19.2928724532221,20.9173621513228,19.2002834957504,18.8640749313004
"FT00105",20.6561680847643,20.2936497245341,20.4447154118482,20.6483856857937,19.931537751643,19.4002351200044,20.9248187358217,20.1330890447314,20.0826866049388,20.2369652882718,19.3960371553815
"FT00106",20.6692767696932,19.0023443903668,19.2097174170558,19.1092412665075,18.8156521811935,18.7591307165278,18.962821266399,18.7221877757499,20.4798518636504,18.8437677529206,18.6955345614348
"FT00107",19.9798800304064,19.5598383248662,19.6590870217536,20.2132487637766,19.3528901568339,19.0183747709337,19.8484411111225,19.5165811855153,19.9532087153767,19.6700421095438,19.6874172177733
"FT00108",12.6761191185846,12.570534820017,12.8037788038762,12.3244239822077,11.3060104936673,11.7297768613407,12.4749588835269,11.9525618353062,13.4501963534344,12.1596846778722,12.5757109419073
"FT00109",20.410602002247,20.5947771679174,20.7222169243947,20.7613685158534,20.2590575133844,20.6887980061136,20.678102790043,20.566158221894,20.941384589023,20.6048211845866,20.5046013550929
"FT00110",12.3513579629324,12.4810751650785,12.063897077886,11.433333388868,11.7386141902027,11.5103958710672,11.9856047368623,12.1717104123556,11.8631012884542,12.061111114704,12.0901877312336
"FT00111",20.9480597962132,20.9434271263033,20.8038112758148,20.8027474251396,20.271854800661,20.558177952536,20.8761826734483,20.2531679305866,20.9605178688342,20.666313319005,20.5987645759533
